album_artist,album_composer,album_title,album_ean,catalog_number,publisher_info,street_date,label,disc_number,track_number,isrc,track_title,track_movement,active,track_artists,track_composer,minutes,seconds,primary_genre,cline_year,cline,pline_year,pline
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,1,14,US-4BP-07-18014,Our Spring Will Come (1943),,A,"Philipp Vandré, prepared piano",John Cage,4,39,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,1,15,US-4BP-07-18015,And the Earth Shall Bear Again (1942),,A,"Philipp Vandré, prepared piano",John Cage,3,25,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,1,US-4BP-07-18016,Daughters of the Lonesome Isle (1945),,A,"Philipp Vandré, prepared piano",John Cage,9,39,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,2,US-4BP-07-18017,Spontaneous Earth (1944),,A,"Philipp Vandré, prepared piano",John Cage,2,55,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,3,US-4BP-07-18018,Music for Marcel Duchamp (1947),,A,"Philipp Vandré, prepared piano",John Cage,5,56,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,4,US-4BP-07-18019,Mysterious Adventure (1945),,A,"Philipp Vandré, prepared piano",John Cage,8,43,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,5,US-4BP-07-18020,A Valentine Out of Season (1944),I,A,"Philipp Vandré, prepared piano",John Cage,1,38,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,6,US-4BP-07-18021,A Valentine Out of Season (1944),II,A,"Philipp Vandré, prepared piano",John Cage,1,2,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,7,US-4BP-07-18022,A Valentine Out of Season (1944),III,A,"Philipp Vandré, prepared piano",John Cage,1,14,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,8,US-4BP-07-18023,The Unavailable Memory Of (1944),,A,"Philipp Vandré, prepared piano",John Cage,3,28,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,9,US-4BP-07-18024,Prelude for Meditation (1944),,A,"Philipp Vandré, prepared piano",John Cage,1,7,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,10,US-4BP-07-18025,Root of an Unfocus (1944),,A,"Philipp Vandré, prepared piano",John Cage,5,6,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,11,US-4BP-07-18026,Two Pastorales (1951-52),I,A,"Philipp Vandré, prepared piano",John Cage,5,56,20th Century,2007,Mode,2007,Mode
Philipp Vandré,John Cage,Cage Edition 37–Complete Short Works for Prepared Piano,764593018025,MOD-CD-180,Henmar Press/CF Peters,8/14/2007,Mode Records,2,12,US-4BP-07-18027,Two Pastorales (1951-52),II,A,"Philipp Vandré, prepared piano",John Cage,7,21,20th Century,2007,Mode,2007,Mode
Elision Ensemble,Aldo Clementi,Works With Guitar,764593018223,MOD-CD-182,﻿Edizioni Suvini Zerboni – SugarMusic,6/26/2007,Mode Records,1,1,US-4BP-07-18201,Sereneta (1988),,A,"Elision Ensemble; Carl Rosman, conductor",Aldo Clementi,13,49,20th Century,2007,Mode ,2007,Mode 
Elision Ensemble,Aldo Clementi,Works With Guitar,764593018223,MOD-CD-182,﻿Edizioni Suvini Zerboni – SugarMusic,6/26/2007,Mode Records,1,2,US-4BP-07-18202,Dodici Variazioni (1980),,A,"Geoffrey Morris, guitar",Aldo Clementi,6,7,20th Century,2007,Mode ,2007,Mode 
Elision Ensemble,Aldo Clementi,Works With Guitar,764593018223,MOD-CD-182,﻿Edizioni Suvini Zerboni – SugarMusic,6/26/2007,Mode Records,1,3,US-4BP-07-18203,Albumblatt (1995),,A,"Elision Ensemble; Carl Rosman, conductor",Aldo Clementi,3,53,20th Century,2007,Mode ,2007,Mode 
Elision Ensemble,Aldo Clementi,Works With Guitar,764593018223,MOD-CD-182,﻿Edizioni Suvini Zerboni – SugarMusic,6/26/2007,Mode Records,1,4,US-4BP-07-18204,Fantasia Su Frammenti Di Michelangelo Galilei (1978),,A,"Geoffrey Morris, guitar",Aldo Clementi,10,31,20th Century,2007,Mode ,2007,Mode 
Elision Ensemble,Aldo Clementi,Works With Guitar,764593018223,MOD-CD-182,﻿Edizioni Suvini Zerboni – SugarMusic,6/26/2007,Mode Records,1,5,US-4BP-07-18205,Otto Variazioni (2002),,A,"Geoffrey Morris, guitar",Aldo Clementi,4,57,20th Century,2007,Mode ,2007,Mode 
Elision Ensemble,Aldo Clementi,Works With Guitar,764593018223,MOD-CD-182,﻿Edizioni Suvini Zerboni – SugarMusic,6/26/2007,Mode Records,1,6,US-4BP-07-18206,C.a.g. (1993),,A,"Elision Ensemble; Carl Rosman, conductor",Aldo Clementi,5,11,20th Century,2007,Mode ,2007,Mode 
Elision Ensemble,Aldo Clementi,Works With Guitar,764593018223,MOD-CD-182,﻿Edizioni Suvini Zerboni – SugarMusic,6/26/2007,Mode Records,1,7,US-4BP-07-18207,The Plaint (1992),,A,"﻿Deborah Kayser, soprano; Elision Ensemble; Carl Rosman, conductor",Aldo Clementi,16,24,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,1,US-4BP-07-18301,Symphony [myths] (1990) ,I. Futami Ga Ura,A,"Tokyo Philharmonic Orchestra; Kotaro Sato, conductor",Roger Reynolds,9,7,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,2,US-4BP-07-18302,Symphony [myths] (1990) ,II. Intermezzo,A,"Tokyo Philharmonic Orchestra; Kotaro Sato, conductor",Roger Reynolds,3,21,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,3,US-4BP-07-18303,Symphony [myths] (1990) ,"III. Symplegades (""The Clashing Rocks"")",A,"Tokyo Philharmonic Orchestra; Kotaro Sato, conductor",Roger Reynolds,8,32,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,4,US-4BP-07-18304,Whispers Out Of Time (1988) ,I. The Soul Is A Captive,A,"Cleveland Chamber Symphony; Edwin London, conductor",Roger Reynolds,5,42,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,5,US-4BP-07-18305,Whispers Out Of Time (1988) ,II. A Magma Of Interiors,A,"Cleveland Chamber Symphony; Edwin London, conductor",Roger Reynolds,3,6,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,6,US-4BP-07-18306,Whispers Out Of Time (1988) ,III. Like A Wave Breaking On A Rock,A,"Cleveland Chamber Symphony; Edwin London, conductor",Roger Reynolds,3,36,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,7,US-4BP-07-18307,Whispers Out Of Time (1988) ,"IV. The Surprise, The Tension Are In The Concept",A,"Cleveland Chamber Symphony; Edwin London, conductor",Roger Reynolds,2,44,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,8,US-4BP-07-18308,Whispers Out Of Time (1988) ,"V. A Chill, A Blight Moving Outward",A,"Cleveland Chamber Symphony; Edwin London, conductor",Roger Reynolds,3,5,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,9,US-4BP-07-18309,Whispers Out Of Time (1988) ,VI. The Portrait's Will To Endure,A,"Cleveland Chamber Symphony; Edwin London, conductor",Roger Reynolds,10,18,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,10,US-4BP-07-18310,Symphony [Vertigo] (1987) ,I. Drammatico,A,"La Jolla Symphony Orchestra; Harvey Sollberger, conductor",Roger Reynolds,7,51,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,11,US-4BP-07-18311,Symphony [Vertigo] (1987) ,"II. Sospeso, Come Un Sogno",A,"La Jolla Symphony Orchestra; Harvey Sollberger, conductor",Roger Reynolds,7,58,20th Century,2007,Mode ,2007,Mode 
,Roger Reynolds,Whispers Out of Time – Symphonies,764593018322,MOD-CD-183,CF Peters,8/28/2007,Mode Records,1,12,US-4BP-07-18312,Symphony [Vertigo] (1987) ,III. Esplorazione,A,"La Jolla Symphony Orchestra; Harvey Sollberger, conductor",Roger Reynolds,8,32,20th Century,2007,Mode ,2007,Mode 
,Frances White,Centre Bridge - Electroacoustic Works,764593018421,MOD-CD-184,Rose White Music,8/28/2007,Mode Records,1,1,US-4BP-07-18401,Like The Lilly (1999),,A,"Liuh-wen Ting, viola; Troy Rinker Jr., double bass",Frances White,14,33,20th Century,2007,Mode ,2007,Mode 
,Frances White,Centre Bridge - Electroacoustic Works,764593018421,MOD-CD-184,Rose White Music,8/28/2007,Mode Records,1,2,US-4BP-07-18402,Centre Bridge (1999),,A,"Elizabeth Brown, shakuhachi",Frances White,12,11,20th Century,2007,Mode ,2007,Mode 
,Frances White,Centre Bridge - Electroacoustic Works,764593018421,MOD-CD-184,Rose White Music,8/28/2007,Mode Records,1,3,US-4BP-07-18403,A Veil Barley Seen (2000),,A,"Liuh-wen Ting, viola",Frances White,13,35,20th Century,2007,Mode ,2007,Mode 
,Frances White,Centre Bridge - Electroacoustic Works,764593018421,MOD-CD-184,Rose White Music,8/28/2007,Mode Records,1,4,US-4BP-07-18404,"Walk Through ""Resonant Landscape"" No. 2 (1992)",,A,Frances White,Frances White,10,3,20th Century,2007,Mode ,2007,Mode 
,Frances White,Centre Bridge - Electroacoustic Works,764593018421,MOD-CD-184,Rose White Music,8/28/2007,Mode Records,1,5,US-4BP-07-18405,Centre Bridge (Dark River) (2001),,A,"Pauline Kim, Airi Yoshioka, violins; David Cerutti, viola; Susannah Chapman, cello; Troy Rinker Jr., double bass; Paul Hostetter, conductor",Frances White,11,55,20th Century,2007,Mode ,2007,Mode 
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Smith Publications/Sonic Arts Editions,9/25/2007,Mode Records,1,1,US-4BP-07-18501,Poem,,A,"Jos Zwaanenburg, flute",James Tenney,2,11,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Smith Publications,9/25/2007,Mode Records,1,2,US-4BP-07-18502,Ergodos I,,A,computer music,James Tenney,3,29,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Smith Publications,9/25/2007,Mode Records,1,3,US-4BP-07-18503,Monody,,A,"John Anderson, clarinet",James Tenney,3,7,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Smith Publications,9/25/2007,Mode Records,1,4,US-4BP-07-18504,Ergodos II,,A,computer music,James Tenney,4,0,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Frog Peak Music,9/25/2007,Mode Records,1,5,US-4BP-07-18505,Seegersong #1,,A,"John Anderson, clarinet",James Tenney,12,33,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Smith Publications,9/25/2007,Mode Records,1,6,US-4BP-07-18506,String Complement (with Ergodos II),,A,computer music; Barton Workshop,James Tenney,10,25,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Frog Peak Music,9/25/2007,Mode Records,1,7,US-4BP-07-18507,Seegersong #2,,A,"Jos Zwaanenburg, flute",James Tenney,12,30,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Smith Publications,9/25/2007,Mode Records,1,8,US-4BP-07-18508,Instrumental Responses (with Ergodos I),,A,"Charles van Tassel, baritone; Computer music; Barton Workshop",James Tenney,8,47,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,﻿Frog Peak Music,9/25/2007,Mode Records,1,9,US-4BP-07-18509,Ergodos III,,A,"Frank Denyer & Nora Mulder, pianos",James Tenney,13,47,20th Century,2007,Mode,2009,Mode
Barton Workshop,James Tenney,"Melody, Ergodicity and Indeterminacy",764593018520,MOD-CD-185,,9/25/2007,Mode Records,1,10,US-4BP-07-18510,Percussion Response (with Ergodos I),,A,"Computer music; Tobias Liebezeit, percussion",James Tenney,8,43,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 4,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,1,US-4BP-07-18601,"Solo with Obbligato Accompaniment of Two Voices in Canon, and Six Short Inventions on the Subjects of the Solo",Invention 1,A,Trio Dolce,John Cage,9,7,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 5,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,2,US-4BP-07-18602,"Solo with Obbligato Accompaniment of Two Voices in Canon, and Six Short Inventions on the Subjects of the Solo",Invention 2,A,Trio Dolce,John Cage,0,54,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 6,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,3,US-4BP-07-18603,"Solo with Obbligato Accompaniment of Two Voices in Canon, and Six Short Inventions on the Subjects of the Solo",Invention 3,A,Trio Dolce,John Cage,0,24,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 7,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,4,US-4BP-07-18604,"Solo with Obbligato Accompaniment of Two Voices in Canon, and Six Short Inventions on the Subjects of the Solo",Invention 4,A,Trio Dolce,John Cage,1,33,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 8,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,5,US-4BP-07-18605,"Solo with Obbligato Accompaniment of Two Voices in Canon, and Six Short Inventions on the Subjects of the Solo",Invention 5,A,Trio Dolce,John Cage,0,37,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 9,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,6,US-4BP-07-18606,"Solo with Obbligato Accompaniment of Two Voices in Canon, and Six Short Inventions on the Subjects of the Solo",Invention 6,A,Trio Dolce,John Cage,1,28,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 10,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,7,US-4BP-07-18607,"Solo with Obbligato Accompaniment of Two Voices in Canon, and Six Short Inventions on the Subjects of the Solo",Invention 7,A,Trio Dolce,John Cage,1,46,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 11,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,8,US-4BP-07-18608,Three,1,A,Trio Dolce,John Cage,2,40,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 12,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,9,US-4BP-07-18609,Three,A.,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 13,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,10,US-4BP-07-18610,Three,B.,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 14,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,11,US-4BP-07-18611,Three,C.,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 15,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,12,US-4BP-07-18612,Three,D.,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 16,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,13,US-4BP-07-18613,Three,E.,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 17,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,14,US-4BP-07-18614,Three,F.,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 18,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,15,US-4BP-07-18615,Three,G,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 19,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,16,US-4BP-07-18616,Three,H,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 20,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,17,US-4BP-07-18617,Three,I.,A,Trio Dolce,John Cage,3,0,20th Century,2007,Mode,2009,Mode
Trio Dolce,John Cage,John Cage Edition 38: The Number Pieces 21,764593018629,MOD-CD-186,Henmar Press/CF Peters,10/23/2007,Mode Records,1,18,US-4BP-07-18618,Three,2,A,Trio Dolce,John Cage,2,10,20th Century,2007,Mode,2009,Mode
Eve Egoyan,Maria de Alvear,Asking,764593018728,MOD-CD-187,﻿World Edition,11/6/2007,Mode Records,1,1,US-4BP-07-18701,Asking,,A,"Eve Egoyan, piano",Maria de Alvear,52,53,20th Century,2007,Mode,2007,Mode
Robert Black,Giacinto Scelsi,Scelsi Edition 7–Complete Works For Double Bass,764593018827,MOD-CD-188,﻿Editions Salabert,1/8/2008,Mode Records,1,1,US-4BP-08-18801,Nuits (1972) ,I. C'est Bien La Nuit,SR,"Robert Black, double bass",Giacinto Scelsi,2,49,20th Century,2008,Mode,2008,Mode
Robert Black,Giacinto Scelsi,Scelsi Edition 7–Complete Works For Double Bass,764593018827,MOD-CD-188,﻿Editions Salabert,1/8/2008,Mode Records,1,2,US-4BP-08-18802,Nuits (1972) ,II. Le Reveil Profond,SR,"Robert Black, double bass",Giacinto Scelsi,6,2,20th Century,2008,Mode,2008,Mode
Robert Black,Giacinto Scelsi,Scelsi Edition 7–Complete Works For Double Bass,764593018827,MOD-CD-188,﻿Editions Salabert,1/8/2008,Mode Records,1,3,US-4BP-08-18803,Et Maintenant C'est A Vous De Jouer... (1974),,SR,"Robert Black, double bass",Giacinto Scelsi,6,21,20th Century,2008,Mode,2008,Mode
Robert Black,Giacinto Scelsi,Scelsi Edition 7–Complete Works For Double Bass,764593018827,MOD-CD-188,﻿Editions Salabert,1/8/2008,Mode Records,1,4,US-4BP-08-18804,"Ko-tha ""Three Dances Of Shiva"" (1967) - Transcription For Double Bass By Fernando Grillo",I,SR,"Robert Black, double bass",Giacinto Scelsi,8,14,20th Century,2008,Mode,2008,Mode
Robert Black,Giacinto Scelsi,Scelsi Edition 7–Complete Works For Double Bass,764593018827,MOD-CD-188,﻿Editions Salabert,1/8/2008,Mode Records,1,5,US-4BP-08-18805,"Ko-tha ""Three Dances Of Shiva"" (1967) - Transcription For Double Bass By Fernando Grillo",II,SR,"Robert Black, double bass",Giacinto Scelsi,2,20,20th Century,2008,Mode,2008,Mode
Robert Black,Giacinto Scelsi,Scelsi Edition 7–Complete Works For Double Bass,764593018827,MOD-CD-188,﻿Editions Salabert,1/8/2008,Mode Records,1,6,US-4BP-08-18806,"Ko-tha ""Three Dances Of Shiva"" (1967) - Transcription For Double Bass By Fernando Grillo",III,SR,"Robert Black, double bass",Giacinto Scelsi,3,39,20th Century,2008,Mode,2008,Mode
